dataset,domain,method,seed,comparison_group,status,terminal_complete,numerically_invalid,host,student_checkpoint,ema_checkpoint,completed_at,training_code_sha,terminal_evidence,execution_evidence,collected_at,note
DIOR,brightness,LoRA-CGA+VLST,42,supervised_lora_oracle,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_42/methods/LoRA-CGA+VLST/ddp2/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_42/methods/LoRA-CGA+VLST/ddp2/work/iter_185_ema.pth,2026-09-12T01:08:30.912518+00:00,599de030df5a8658bf5f50d9fd5dfe442f8fc35d,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_42/methods/LoRA-CGA+VLST/ddp2/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_42/methods/LoRA-CGA+VLST/execution.json,2026-09-12T01:55:56.046111+00:00,
DIOR,brightness,LoRA-CGA+VLST,43,supervised_lora_oracle,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_43/methods/LoRA-CGA+VLST/ddp2/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_43/methods/LoRA-CGA+VLST/ddp2/work/iter_185_ema.pth,2026-09-12T01:08:20.869513+00:00,599de030df5a8658bf5f50d9fd5dfe442f8fc35d,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_43/methods/LoRA-CGA+VLST/ddp2/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_43/methods/LoRA-CGA+VLST/execution.json,2026-09-12T01:55:56.048402+00:00,
DIOR,brightness,LoRA-CGA+VLST,44,supervised_lora_oracle,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_44/methods/LoRA-CGA+VLST/ddp2/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_44/methods/LoRA-CGA+VLST/ddp2/work/iter_185_ema.pth,2026-09-12T01:08:16.326510+00:00,599de030df5a8658bf5f50d9fd5dfe442f8fc35d,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_44/methods/LoRA-CGA+VLST/ddp2/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_dior24_20260909/dior/brightness/seed_44/methods/LoRA-CGA+VLST/execution.json,2026-09-12T01:55:56.050698+00:00,
DIOR,brightness,SFUT,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/work/iter_185_ema.pth,2026-09-08T09:48:42+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_42/methods/SFUT/execution.json,2026-09-12T01:56:08.183251+00:00,
DIOR,brightness,SFUT,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/work/iter_185_ema.pth,2026-09-08T09:55:23+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_43/methods/SFUT/execution.json,2026-09-12T01:56:08.281434+00:00,
DIOR,brightness,SFUT,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/work/iter_185_ema.pth,2026-09-08T10:01:57+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/brightness/seed_44/methods/SFUT/execution.json,2026-09-12T01:56:08.381098+00:00,
DIOR,brightness,SFYOLO,42,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_42/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_42/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T00:54:41.954348+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_42/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_42/methods/SFYOLO/execution.json,2026-09-12T01:55:56.038363+00:00,
DIOR,brightness,SFYOLO,43,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_43/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_43/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T00:56:14.097326+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_43/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_43/methods/SFYOLO/execution.json,2026-09-12T01:55:56.043402+00:00,
DIOR,brightness,SFYOLO,44,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_44/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_44/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T00:56:22.239325+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_44/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/brightness/seed_44/methods/SFYOLO/execution.json,2026-09-12T01:55:56.040867+00:00,
DIOR,clean,AASFOD,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_42/methods/AASFOD/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_42/methods/AASFOD/work/iter_185_ema.pth,2026-09-11T21:02:21.298207+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_42/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_42/methods/AASFOD/execution.json,2026-09-12T01:56:13.619211+00:00,
DIOR,clean,AASFOD,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_43/methods/AASFOD/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_43/methods/AASFOD/work/iter_185_ema.pth,2026-09-11T21:29:55.688129+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_43/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_43/methods/AASFOD/execution.json,2026-09-12T01:56:13.666228+00:00,
DIOR,clean,AASFOD,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_44/methods/AASFOD/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_44/methods/AASFOD/work/iter_185_ema.pth,2026-09-11T21:29:58.528234+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_44/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/dior/clean/seed_44/methods/AASFOD/execution.json,2026-09-12T01:56:13.644749+00:00,
DIOR,clean,B,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/B/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/B/work/iter_185_ema.pth,2026-09-06T16:54:44+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:04.947370+00:00,
DIOR,clean,B,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/B/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/B/work/iter_185_ema.pth,2026-09-07T00:52:13+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.295928+00:00,
DIOR,clean,B,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/B/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/B/work/iter_185_ema.pth,2026-09-07T13:19:58+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.572839+00:00,
DIOR,clean,B_REG,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/work/iter_185_ema.pth,2026-09-08T21:01:28.357305+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/execution.json,2026-09-12T01:56:06.872260+00:00,
DIOR,clean,B_REG,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/work/iter_185_ema.pth,2026-09-08T21:01:44.209848+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/execution.json,2026-09-12T01:56:06.933397+00:00,
DIOR,clean,B_REG,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/work/iter_185.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/work/iter_185_ema.pth,2026-09-08T21:09:58.492748+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/execution.json,2026-09-12T01:56:06.986830+00:00,
DIOR,clean,C,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/C/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/C/work/iter_185_ema.pth,2026-09-06T18:11:09+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.012053+00:00,
DIOR,clean,C,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/C/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/C/work/iter_185_ema.pth,2026-09-07T01:12:05+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.349361+00:00,
DIOR,clean,C,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/C/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/C/work/iter_185_ema.pth,2026-09-07T14:12:43+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.629251+00:00,
DIOR,clean,D,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/D/work/iter_185_ema.pth,2026-09-06T17:48:33+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.074381+00:00,
DIOR,clean,D,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/D/work/iter_185_ema.pth,2026-09-07T00:59:44+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.404999+00:00,
DIOR,clean,D,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/D/work/iter_185_ema.pth,2026-09-07T14:46:10+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.685458+00:00,
DIOR,clean,E,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,2026-09-06T18:52:26+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.142602+00:00,
DIOR,clean,E,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,2026-09-07T19:41:33+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.461325+00:00,
DIOR,clean,E,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,2026-09-07T20:02:28+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.772174+00:00,
DIOR,clean,F,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/F/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,2026-09-06T19:09:21+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.207498+00:00,
DIOR,clean,F,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/F/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,2026-09-07T19:53:18+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_43/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.515633+00:00,
