dataset,domain,method,seed,role,status,expected_images,completed_images,completed_visualizations,evidence,manifest,collected_at
RSAR,smart_suppression,F,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/smart_suppression/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,smart_suppression,F,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/smart_suppression/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,A,42,source,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/A/source,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,B,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,B,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,C,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,C,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,D,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,D,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,E,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,E,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,F,42,ema,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,am_noise_vertical,F,42,student,accepted_core_complete,8538,8538,32,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/RSAR/am_noise_vertical/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,A,42,source,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/A/source,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,B,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,B,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,C,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,C,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,D,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,D,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,E,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,E,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,F,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,clean,F,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/clean/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,A,42,source,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/A/source,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,B,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,B,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,C,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,C,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,D,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,D,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,E,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,E,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,F,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,brightness,F,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/brightness/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,A,42,source,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/A/source,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,B,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,B,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,C,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,C,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,D,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,D,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,E,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,E,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,F,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,cloudy,F,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/cloudy/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,A,42,source,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/A/source,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,B,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,B,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,C,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,C,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,D,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,D,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,E,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,E,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,F,42,ema,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
DIOR,contrast,F,42,student,accepted_core_complete,11738,11738,16,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/full_test_roi_v3_331d213/iraod-aligned-roi-v3-full-test/DIOR/contrast/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:05.977492+00:00
RSAR,clean,B,43,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/RSAR/clean/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.233327+00:00
RSAR,clean,B,43,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/RSAR/clean/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.233861+00:00
RSAR,clean,C,43,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/RSAR/clean/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.234322+00:00
